Product ID,Product_Name,Category,Sub_Category,Avg_Unit_Price,Total_Sales,Total_Profit,Profitability_Status
OFF-ENE-10003066,"Enermax Memo Slips, Multicolor",Office Supplies,Paper,17.07,17.07,8.01,Profitable
OFF-ENE-10003274,"Enermax Memo Slips, 8.5 x 11",Office Supplies,Paper,19.8,118.8,0.0,Profitable
OFF-ENE-10003314,"Enermax Parchment Paper, Recycled",Office Supplies,Paper,9.180000000000001,79.56,-96.83999999999999,Loss-Making
OFF-ENE-10003409,"Enermax Memo Slips, Recycled",Office Supplies,Paper,15.57,93.42,17.64,Profitable
OFF-ENE-10003549,"Enermax Cards & Envelopes, Recycled",Office Supplies,Paper,15.67,65.814,-116.586,Loss-Making
OFF-ENE-10004132,"Enermax Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,32.61,326.1,84.6,Profitable
OFF-ENE-10004377,"Enermax Note Cards, 8.5 x 11",Office Supplies,Paper,28.41,170.46,71.46,Profitable
OFF-ENE-10004401,"Enermax Parchment Paper, Premium",Office Supplies,Paper,15.39,107.73,0.0,Profitable
OFF-ENE-10004866,"Enermax Parchment Paper, 8.5 x 11",Office Supplies,Paper,5.859,5.859,-8.211,Loss-Making
OFF-FA-10000010,"OIC Staples, Metal",Office Supplies,Fasteners,10.0848,148.98,47.28,Profitable
OFF-FA-10000027,"Stockwell Rubber Bands, Bulk Pack",Office Supplies,Fasteners,13.511485714285714,335.712,117.312,Profitable
OFF-FA-10000038,"Stockwell Clamps, Assorted Sizes",Office Supplies,Fasteners,13.423333333333334,271.068,44.448,Profitable
OFF-FA-10000046,"Advantus Staples, Bulk Pack",Office Supplies,Fasteners,9.049999999999999,81.44999999999999,16.05,Profitable
OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,Office Supplies,Fasteners,1.7009999999999998,48.006,-5.707800000000001,Loss-Making
OFF-FA-10000059,"Stockwell Clamps, Bulk Pack",Office Supplies,Fasteners,15.072,82.896,8.196,Profitable
OFF-FA-10000067,"Stockwell Staples, 12 Pack",Office Supplies,Fasteners,10.23,51.150000000000006,15.3,Profitable
OFF-FA-10000074,"Stockwell Push Pins, Bulk Pack",Office Supplies,Fasteners,8.622,17.244,-3.216,Loss-Making
OFF-FA-10000087,"Accos Clamps, Assorted Sizes",Office Supplies,Fasteners,10.098,150.348,27.348,Profitable
OFF-FA-10000089,"OIC Rubber Bands, Assorted Sizes",Office Supplies,Fasteners,9.22,48.64,14.224,Profitable
OFF-FA-10000091,"Stockwell Push Pins, Metal",Office Supplies,Fasteners,7.52,125.96,-13.84,Loss-Making
OFF-FA-10000099,"Stockwell Paper Clips, Metal",Office Supplies,Fasteners,7.104,122.54400000000001,-9.456,Loss-Making
OFF-FA-10000122,"Advantus Paper Clips, Assorted Sizes",Office Supplies,Fasteners,6.84,27.36,-17.88,Loss-Making
OFF-FA-10000131,"Accos Clamps, 12 Pack",Office Supplies,Fasteners,10.868,175.56,-3.3200000000000003,Loss-Making
OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",Office Supplies,Fasteners,5.367,155.2,24.6864,Profitable
OFF-FA-10000136,"Accos Paper Clips, Assorted Sizes",Office Supplies,Fasteners,9.828,65.988,-18.642000000000003,Loss-Making
OFF-FA-10000146,"Stockwell Rubber Bands, Assorted Sizes",Office Supplies,Fasteners,13.979999999999999,83.88,15.84,Profitable
OFF-FA-10000154,"OIC Paper Clips, Bulk Pack",Office Supplies,Fasteners,11.2554,183.26100000000002,72.561,Profitable
OFF-FA-10000179,"Advantus Paper Clips, Metal",Office Supplies,Fasteners,13.38,227.46,54.57,Profitable
OFF-FA-10000189,"OIC Paper Clips, 12 Pack",Office Supplies,Fasteners,12.704999999999998,214.82999999999998,45.87,Profitable
OFF-FA-10000191,"Stockwell Rubber Bands, 12 Pack",Office Supplies,Fasteners,15.57,62.28,18.6,Profitable
OFF-FA-10000194,"OIC Push Pins, Metal",Office Supplies,Fasteners,9.017999999999999,194.388,35.548,Profitable
OFF-FA-10000196,"OIC Paper Clips, Bulk Pack",Office Supplies,Fasteners,3.848,30.784,-36.256,Loss-Making
OFF-FA-10000197,"Stockwell Push Pins, Metal",Office Supplies,Fasteners,10.3071375,306.8766,41.5566,Profitable
OFF-FA-10000207,"OIC Clamps, Assorted Sizes",Office Supplies,Fasteners,17.22,51.66,3.6,Profitable
OFF-FA-10000227,"OIC Clamps, Metal",Office Supplies,Fasteners,19.89,179.01,80.46000000000001,Profitable
OFF-FA-10000248,"Stockwell Rubber Bands, Assorted Sizes",Office Supplies,Fasteners,11.20397142857143,254.7156,107.9256,Profitable
OFF-FA-10000254,Sterling Rubber Bands by Alliance,Office Supplies,Fasteners,4.239,19.782,-3.768,Loss-Making
OFF-FA-10000256,"Advantus Clamps, Bulk Pack",Office Supplies,Fasteners,18.647000000000002,169.752,65.532,Profitable
OFF-FA-10000260,"Stockwell Push Pins, Metal",Office Supplies,Fasteners,11.75,183.29999999999998,-15.6,Loss-Making
OFF-FA-10000263,"Stockwell Thumb Tacks, Bulk Pack",Office Supplies,Fasteners,11.07514285714286,336.384,114.98400000000001,Profitable
OFF-FA-10000294,"Advantus Clamps, Metal",Office Supplies,Fasteners,15.001157142857142,399.6519,54.7719,Profitable
OFF-FA-10000300,"Stockwell Push Pins, Assorted Sizes",Office Supplies,Fasteners,6.400799999999999,219.45600000000002,27.216,Profitable
OFF-FA-10000304,Advantus Push Pins,Office Supplies,Fasteners,2.0554285714285716,54.936,20.2086,Profitable
OFF-FA-10000349,"OIC Push Pins, 12 Pack",Office Supplies,Fasteners,14.340000000000002,43.02,17.55,Profitable
OFF-FA-10000353,"Stockwell Clamps, Assorted Sizes",Office Supplies,Fasteners,10.07925,486.6075,-21.442500000000003,Loss-Making
OFF-FA-10000401,"Advantus Paper Clips, Metal",Office Supplies,Fasteners,7.730666666666667,103.47200000000001,-14.128,Loss-Making
OFF-FA-10000406,"Advantus Thumb Tacks, Metal",Office Supplies,Fasteners,8.530666666666667,111.50800000000001,3.348,Profitable
OFF-FA-10000411,"Accos Clamps, Assorted Sizes",Office Supplies,Fasteners,14.024999999999999,84.14999999999999,13.41,Profitable
OFF-FA-10000429,"Stockwell Push Pins, Bulk Pack",Office Supplies,Fasteners,14.37,86.22,18.0,Profitable
OFF-FA-10000439,"Stockwell Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners,6.832000000000001,128.832,12.552,Profitable
OFF-FA-10000447,"Accos Paper Clips, Assorted Sizes",Office Supplies,Fasteners,9.36,121.67999999999999,8.32,Profitable
OFF-FA-10000455,"Stockwell Thumb Tacks, 12 Pack",Office Supplies,Fasteners,8.256,231.55200000000002,78.672,Profitable
OFF-FA-10000459,"OIC Paper Clips, 12 Pack",Office Supplies,Fasteners,13.86,27.72,4.68,Profitable
OFF-FA-10000467,"Stockwell Push Pins, 12 Pack",Office Supplies,Fasteners,8.648,443.44,136.7,Profitable
OFF-FA-10000470,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,Fasteners,7.3,80.3,31.24,Profitable
OFF-FA-10000471,"Accos Paper Clips, Assorted Sizes",Office Supplies,Fasteners,9.192,105.708,24.108,Profitable
OFF-FA-10000474,"OIC Staples, 12 Pack",Office Supplies,Fasteners,10.77,21.54,1.02,Profitable
OFF-FA-10000475,"OIC Paper Clips, Metal",Office Supplies,Fasteners,8.083333333333334,230.86,15.819999999999997,Profitable
OFF-FA-10000487,"Stockwell Paper Clips, Bulk Pack",Office Supplies,Fasteners,14.01,42.03,12.15,Profitable
OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,Fasteners,1.1904,15.624,7.0804,Profitable
OFF-FA-10000509,"Advantus Clamps, Bulk Pack",Office Supplies,Fasteners,11.831199999999999,303.496,77.896,Profitable
OFF-FA-10000520,"Stockwell Paper Clips, Bulk Pack",Office Supplies,Fasteners,12.647142857142857,326.88,149.13,Profitable
OFF-FA-10000522,"Stockwell Thumb Tacks, 12 Pack",Office Supplies,Fasteners,7.182857142857142,241.344,3.3440000000000016,Profitable
OFF-FA-10000540,"Stockwell Staples, Assorted Sizes",Office Supplies,Fasteners,5.5,66.0,26.400000000000002,Profitable
OFF-FA-10000549,"Advantus Staples, Metal",Office Supplies,Fasteners,8.3997,167.3352,-16.774800000000003,Loss-Making
OFF-FA-10000563,"Accos Push Pins, Assorted Sizes",Office Supplies,Fasteners,7.1819999999999995,135.66,44.46,Profitable
OFF-FA-10000571,"Accos Rubber Bands, Assorted Sizes",Office Supplies,Fasteners,14.13,127.17,29.16,Profitable
OFF-FA-10000577,"Stockwell Push Pins, 12 Pack",Office Supplies,Fasteners,9.827614285714287,220.7286,72.8886,Profitable
OFF-FA-10000581,"Stockwell Thumb Tacks, Metal",Office Supplies,Fasteners,9.730500000000001,252.1155,23.365499999999997,Profitable
OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Office Supplies,Fasteners,3.05375,92.136,35.598,Profitable
OFF-FA-10000611,Binder Clips by OIC,Office Supplies,Fasteners,1.310857142857143,36.112,15.3328,Profitable
OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Fasteners,3.273142857142857,139.62,59.2848,Profitable
OFF-FA-10000624,OIC Binder Clips,Office Supplies,Fasteners,3.4777142857142858,128.164,60.144,Profitable
OFF-FA-10000631,"Accos Rubber Bands, Assorted Sizes",Office Supplies,Fasteners,7.8500000000000005,248.688,62.088,Profitable
OFF-FA-10000644,"Accos Push Pins, Metal",Office Supplies,Fasteners,8.9792,154.208,71.24799999999999,Profitable
OFF-FA-10000659,"Stockwell Clamps, 12 Pack",Office Supplies,Fasteners,18.27,109.62,21.78,Profitable
OFF-FA-10000670,"Advantus Clamps, Assorted Sizes",Office Supplies,Fasteners,14.43825,703.0799999999999,17.820000000000004,Profitable
OFF-FA-10000697,"Advantus Rubber Bands, 12 Pack",Office Supplies,Fasteners,12.0951,267.3738,-8.6262,Loss-Making
OFF-FA-10000700,"OIC Thumb Tacks, 12 Pack",Office Supplies,Fasteners,7.2,133.2,-30.96,Loss-Making
OFF-FA-10000713,"Stockwell Clamps, 12 Pack",Office Supplies,Fasteners,10.781333333333333,333.392,-35.168,Loss-Making
OFF-FA-10000720,"Advantus Rubber Bands, Bulk Pack",Office Supplies,Fasteners,11.613,86.268,6.588000000000001,Profitable
OFF-FA-10000735,Staples,Office Supplies,Fasteners,2.8032,54.312,23.798000000000002,Profitable
OFF-FA-10000740,"Accos Staples, Bulk Pack",Office Supplies,Fasteners,5.475,10.95,-6.57,Loss-Making
OFF-FA-10000746,"Advantus Thumb Tacks, 12 Pack",Office Supplies,Fasteners,9.34836,191.5242,-26.635800000000003,Loss-Making
OFF-FA-10000757,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,Fasteners,8.85125,249.11249999999998,67.6725,Profitable
OFF-FA-10000790,"Stockwell Rubber Bands, Bulk Pack",Office Supplies,Fasteners,16.53,33.06,14.52,Profitable
OFF-FA-10000799,"OIC Push Pins, Bulk Pack",Office Supplies,Fasteners,14.909999999999998,74.55,15.6,Profitable
OFF-FA-10000801,"Advantus Paper Clips, Assorted Sizes",Office Supplies,Fasteners,8.886666666666665,258.53999999999996,77.58,Profitable
OFF-FA-10000805,"Accos Staples, 12 Pack",Office Supplies,Fasteners,6.228,12.456,-6.684,Loss-Making
OFF-FA-10000834,"Advantus Staples, Assorted Sizes",Office Supplies,Fasteners,7.27125,58.17,19.53,Profitable
OFF-FA-10000838,"Stockwell Push Pins, Assorted Sizes",Office Supplies,Fasteners,9.52692,201.2946,-21.5754,Loss-Making
OFF-FA-10000840,OIC Thumb-Tacks,Office Supplies,Fasteners,0.9880000000000001,12.996,5.1414,Profitable
OFF-FA-10000856,"Stockwell Thumb Tacks, Bulk Pack",Office Supplies,Fasteners,11.275,196.185,37.065,Profitable
OFF-FA-10000899,"Stockwell Clamps, 12 Pack",Office Supplies,Fasteners,14.725620000000001,419.11379999999997,172.0638,Profitable
OFF-FA-10000907,"OIC Rubber Bands, Bulk Pack",Office Supplies,Fasteners,17.07,68.28,23.16,Profitable
OFF-FA-10000936,Acco Hot Clips Clips to Go,Office Supplies,Fasteners,2.8513333333333333,67.116,25.497500000000002,Profitable
OFF-FA-10000974,"Stockwell Paper Clips, Bulk Pack",Office Supplies,Fasteners,11.4415,187.734,52.854,Profitable
OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Office Supplies,Fasteners,3.408,66.03,30.2815,Profitable
OFF-FA-10000999,"OIC Thumb Tacks, 12 Pack",Office Supplies,Fasteners,10.125,54.0,13.5,Profitable
OFF-FA-10001010,"Stockwell Clamps, Metal",Office Supplies,Fasteners,12.7323,252.324,-77.49600000000001,Loss-Making
OFF-FA-10001026,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,Fasteners,10.804846153846153,711.663,-11.097000000000003,Loss-Making
OFF-FA-10001029,"OIC Push Pins, Assorted Sizes",Office Supplies,Fasteners,8.24,222.48000000000002,10.8,Profitable
OFF-FA-10001030,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,Fasteners,13.89,83.34,11.52,Profitable
OFF-FA-10001039,"Stockwell Clamps, 12 Pack",Office Supplies,Fasteners,10.962,10.962,1.812,Profitable
OFF-FA-10001045,"Stockwell Staples, 12 Pack",Office Supplies,Fasteners,8.12502857142857,208.5096,-17.9904,Loss-Making
OFF-FA-10001051,"OIC Rubber Bands, Metal",Office Supplies,Fasteners,17.19,223.47,84.63,Profitable
OFF-FA-10001052,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,Fasteners,7.56,113.4,-40.05,Loss-Making
OFF-FA-10001054,"Advantus Thumb Tacks, Metal",Office Supplies,Fasteners,11.424999999999999,116.535,16.365000000000002,Profitable
OFF-FA-10001057,"Accos Clamps, Assorted Sizes",Office Supplies,Fasteners,16.269000000000002,212.058,30.318,Profitable
OFF-FA-10001072,"Advantus Clamps, 12 Pack",Office Supplies,Fasteners,13.244399999999999,185.14079999999998,-8.8992,Loss-Making
OFF-FA-10001082,"OIC Staples, Assorted Sizes",Office Supplies,Fasteners,7.5418199999999995,305.62829999999997,-57.2517,Loss-Making
OFF-FA-10001086,"Accos Rubber Bands, Assorted Sizes",Office Supplies,Fasteners,7.4889,74.889,-42.411,Loss-Making
OFF-FA-10001097,"Accos Paper Clips, Assorted Sizes",Office Supplies,Fasteners,10.9155,442.365,-2.2350000000000003,Loss-Making
OFF-FA-10001104,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,Fasteners,9.0,99.0,33.66,Profitable
OFF-FA-10001111,"Advantus Rubber Bands, 12 Pack",Office Supplies,Fasteners,6.408,12.816,-14.784,Loss-Making
OFF-FA-10001113,"OIC Push Pins, Assorted Sizes",Office Supplies,Fasteners,11.536,291.69599999999997,44.196,Profitable
OFF-FA-10001115,"Accos Push Pins, Assorted Sizes",Office Supplies,Fasteners,9.576,119.69999999999999,-39.9,Loss-Making
OFF-FA-10001126,"Accos Paper Clips, Metal",Office Supplies,Fasteners,11.4495,118.536,-4.164000000000001,Loss-Making
OFF-FA-10001128,"Stockwell Clamps, Bulk Pack",Office Supplies,Fasteners,10.256,61.536,7.656,Profitable
OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",Office Supplies,Fasteners,1.848,13.068000000000001,-0.5147999999999999,Loss-Making
OFF-FA-10001152,"Stockwell Clamps, Metal",Office Supplies,Fasteners,18.96,151.68,8.88,Profitable
OFF-FA-10001175,"OIC Staples, Bulk Pack",Office Supplies,Fasteners,5.544,75.6,-13.439999999999998,Loss-Making
OFF-FA-10001184,"Stockwell Staples, Assorted Sizes",Office Supplies,Fasteners,8.25,57.75,2.73,Profitable
OFF-FA-10001187,"Stockwell Paper Clips, Bulk Pack",Office Supplies,Fasteners,11.576999999999998,158.673,41.673,Profitable
OFF-FA-10001199,"Advantus Thumb Tacks, 12 Pack",Office Supplies,Fasteners,7.291200000000001,164.92,10.36,Profitable
OFF-FA-10001213,"Advantus Push Pins, 12 Pack",Office Supplies,Fasteners,13.86,27.72,13.86,Profitable
OFF-FA-10001228,"Accos Clamps, Bulk Pack",Office Supplies,Fasteners,12.489333333333335,178.296,85.896,Profitable
OFF-FA-10001229,Staples,Office Supplies,Fasteners,3.406,29.868000000000002,10.7682,Profitable
OFF-FA-10001237,"Stockwell Push Pins, Bulk Pack",Office Supplies,Fasteners,7.4559999999999995,137.936,43.976,Profitable
OFF-FA-10001246,"OIC Staples, Metal",Office Supplies,Fasteners,11.46,171.9,82.35,Profitable
OFF-FA-10001272,"OIC Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners,11.52,23.04,7.56,Profitable
OFF-FA-10001297,"OIC Staples, 12 Pack",Office Supplies,Fasteners,9.477599999999999,194.93699999999998,20.337,Profitable
OFF-FA-10001304,"Stockwell Push Pins, Assorted Sizes",Office Supplies,Fasteners,10.1727,274.0914,30.4914,Profitable
OFF-FA-10001309,"Stockwell Thumb Tacks, 12 Pack",Office Supplies,Fasteners,9.535242857142858,273.9003,-32.0997,Loss-Making
OFF-FA-10001330,"OIC Rubber Bands, Bulk Pack",Office Supplies,Fasteners,11.6076,203.133,21.693000000000005,Profitable
OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,Fasteners,2.6496,40.896,18.0,Profitable
OFF-FA-10001337,"Stockwell Staples, Assorted Sizes",Office Supplies,Fasteners,4.6411428571428575,133.096,56.416000000000004,Profitable
OFF-FA-10001339,"Accos Thumb Tacks, Bulk Pack",Office Supplies,Fasteners,10.3626,173.4624,-21.4176,Loss-Making
OFF-FA-10001348,"Accos Thumb Tacks, Metal",Office Supplies,Fasteners,10.35,62.099999999999994,-5.039999999999999,Loss-Making
OFF-FA-10001359,"Stockwell Rubber Bands, Assorted Sizes",Office Supplies,Fasteners,13.59,54.36,27.12,Profitable
OFF-FA-10001375,"Accos Clamps, 12 Pack",Office Supplies,Fasteners,12.9553875,423.78929999999997,-147.4407,Loss-Making
OFF-FA-10001401,"OIC Staples, 12 Pack",Office Supplies,Fasteners,6.3184,126.368,2.1080000000000005,Profitable
OFF-FA-10001419,"Stockwell Rubber Bands, 12 Pack",Office Supplies,Fasteners,9.576,19.152,-2.568,Loss-Making
OFF-FA-10001427,"Stockwell Paper Clips, Bulk Pack",Office Supplies,Fasteners,9.028666666666666,229.764,7.763999999999999,Profitable
OFF-FA-10001435,"Advantus Rubber Bands, Metal",Office Supplies,Fasteners,9.357600000000001,265.132,-5.948,Loss-Making
OFF-FA-10001476,"OIC Paper Clips, Assorted Sizes",Office Supplies,Fasteners,7.524,101.376,42.616,Profitable
OFF-FA-10001520,"Stockwell Thumb Tacks, 12 Pack",Office Supplies,Fasteners,12.959999999999999,181.44,81.48,Profitable
OFF-FA-10001521,"Stockwell Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners,8.1801,83.3382,-14.671800000000001,Loss-Making
OFF-FA-10001526,"Stockwell Rubber Bands, 12 Pack",Office Supplies,Fasteners,14.523600000000002,113.6352,26.7552,Profitable
OFF-FA-10001530,"Accos Paper Clips, Assorted Sizes",Office Supplies,Fasteners,14.04,266.76,15.959999999999999,Profitable
OFF-FA-10001551,"Stockwell Thumb Tacks, 12 Pack",Office Supplies,Fasteners,12.3186,197.349,58.149,Profitable
OFF-FA-10001561,Stockwell Push Pins,Office Supplies,Fasteners,2.0165,69.76,20.0996,Profitable
OFF-FA-10001563,"Stockwell Staples, Bulk Pack",Office Supplies,Fasteners,8.7791,57.5673,2.4873,Profitable
OFF-FA-10001567,"Advantus Paper Clips, Bulk Pack",Office Supplies,Fasteners,6.968000000000001,120.064,27.244,Profitable
OFF-FA-10001574,"Accos Clamps, Bulk Pack",Office Supplies,Fasteners,19.38,348.84,163.62,Profitable
OFF-FA-10001577,"Stockwell Staples, Bulk Pack",Office Supplies,Fasteners,10.8,118.8,17.82,Profitable
OFF-FA-10001596,"Stockwell Clamps, 12 Pack",Office Supplies,Fasteners,15.114600000000001,479.562,-87.708,Loss-Making
OFF-FA-10001613,"OIC Thumb Tacks, Bulk Pack",Office Supplies,Fasteners,12.311250000000001,112.56,32.64,Profitable
OFF-FA-10001621,"OIC Rubber Bands, Bulk Pack",Office Supplies,Fasteners,11.2909,407.5515,-40.5285,Loss-Making
OFF-FA-10001631,"Advantus Staples, Bulk Pack",Office Supplies,Fasteners,6.516,26.064,-2.616,Loss-Making
OFF-FA-10001650,"OIC Push Pins, Metal",Office Supplies,Fasteners,9.55908,168.336,24.695999999999998,Profitable
OFF-FA-10001651,"Stockwell Thumb Tacks, Bulk Pack",Office Supplies,Fasteners,9.6965,81.8565,-8.3235,Loss-Making
OFF-FA-10001670,"Stockwell Thumb Tacks, Metal",Office Supplies,Fasteners,3.64,25.48,-18.48,Loss-Making
OFF-FA-10001680,"OIC Push Pins, Metal",Office Supplies,Fasteners,14.779499999999999,193.887,76.497,Profitable
OFF-FA-10001684,"Accos Staples, Bulk Pack",Office Supplies,Fasteners,6.715999999999999,96.36,31.96,Profitable
OFF-FA-10001698,"Stockwell Clamps, Assorted Sizes",Office Supplies,Fasteners,16.68,316.92,120.27,Profitable
OFF-FA-10001700,"Accos Rubber Bands, Bulk Pack",Office Supplies,Fasteners,9.637333333333332,149.00799999999998,47.008,Profitable
OFF-FA-10001702,"Advantus Push Pins, 12 Pack",Office Supplies,Fasteners,11.070675,228.8286,90.2286,Profitable
OFF-FA-10001710,"Advantus Rubber Bands, Metal",Office Supplies,Fasteners,16.71,33.42,10.98,Profitable
OFF-FA-10001711,"Accos Rubber Bands, 12 Pack",Office Supplies,Fasteners,15.573,124.047,37.647,Profitable
OFF-FA-10001718,"Accos Staples, Assorted Sizes",Office Supplies,Fasteners,5.782,157.752,-19.638,Loss-Making
OFF-FA-10001724,"Advantus Paper Clips, Assorted Sizes",Office Supplies,Fasteners,9.975000000000001,216.6,22.8,Profitable
OFF-FA-10001727,"Advantus Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners,7.114666666666667,231.10399999999998,-4.416,Loss-Making
OFF-FA-10001754,Stockwell Gold Paper Clips,Office Supplies,Fasteners,1.6560000000000001,8.096,3.404,Profitable
OFF-FA-10001761,"OIC Thumb Tacks, Metal",Office Supplies,Fasteners,7.988444444444444,266.772,18.272,Profitable
OFF-FA-10001764,"OIC Staples, Bulk Pack",Office Supplies,Fasteners,11.340000000000002,68.04,3.24,Profitable
OFF-FA-10001776,"Stockwell Rubber Bands, Metal",Office Supplies,Fasteners,10.212,124.32,23.04,Profitable
OFF-FA-10001783,"Stockwell Rubber Bands, Metal",Office Supplies,Fasteners,16.65,283.05,135.66,Profitable
OFF-FA-10001800,"Accos Paper Clips, Metal",Office Supplies,Fasteners,10.102500000000001,181.845,-48.735,Loss-Making
OFF-FA-10001815,"Advantus Push Pins, Bulk Pack",Office Supplies,Fasteners,8.978666666666667,92.352,34.552,Profitable
OFF-FA-10001832,"Accos Rubber Bands, Metal",Office Supplies,Fasteners,4.4799999999999995,13.44,-10.44,Loss-Making
OFF-FA-10001838,"Stockwell Paper Clips, Metal",Office Supplies,Fasteners,9.8568,192.474,6.323999999999998,Profitable
OFF-FA-10001843,Staples,Office Supplies,Fasteners,2.3465,50.388,21.5878,Profitable
OFF-FA-10001871,"Stockwell Rubber Bands, Bulk Pack",Office Supplies,Fasteners,10.76,96.84,13.5,Profitable
OFF-FA-10001877,"Accos Thumb Tacks, Bulk Pack",Office Supplies,Fasteners,8.436,248.064,29.064,Profitable
OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,Fasteners,7.391,197.612,-10.3474,Loss-Making
OFF-FA-10001892,"Advantus Clamps, Metal",Office Supplies,Fasteners,15.528,145.575,51.075,Profitable
OFF-FA-10001925,"Advantus Staples, 12 Pack",Office Supplies,Fasteners,8.04678,167.1096,12.309600000000001,Profitable
OFF-FA-10001953,"Advantus Clamps, Bulk Pack",Office Supplies,Fasteners,19.29,77.16,30.84,Profitable
OFF-FA-10001957,"OIC Push Pins, Bulk Pack",Office Supplies,Fasteners,8.946,53.676,-18.864,Loss-Making
OFF-FA-10001963,"Advantus Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners,9.936,9.936,1.206,Profitable
OFF-FA-10002011,"OIC Push Pins, Bulk Pack",Office Supplies,Fasteners,11.40615,266.7399,-23.4201,Loss-Making
OFF-FA-10002015,"Stockwell Push Pins, 12 Pack",Office Supplies,Fasteners,9.758571428571429,213.762,-38.867999999999995,Loss-Making
OFF-FA-10002017,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,Fasteners,10.950000000000001,317.55,123.53999999999999,Profitable
OFF-FA-10002025,"Stockwell Clamps, Bulk Pack",Office Supplies,Fasteners,11.538,23.076,-11.964,Loss-Making
OFF-FA-10002045,"Accos Rubber Bands, Metal",Office Supplies,Fasteners,15.96,48.72,16.95,Profitable
OFF-FA-10002047,"Stockwell Push Pins, Bulk Pack",Office Supplies,Fasteners,10.485,118.83,20.159999999999997,Profitable
OFF-FA-10002058,"Stockwell Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners,7.836600000000001,110.66550000000001,1.8555000000000001,Profitable
OFF-FA-10002061,"Accos Paper Clips, Bulk Pack",Office Supplies,Fasteners,14.16,28.32,4.2,Profitable
OFF-FA-10002066,"OIC Clamps, Bulk Pack",Office Supplies,Fasteners,19.77,454.71,227.01,Profitable
OFF-FA-10002071,"Accos Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners,11.129999999999999,200.34,13.5,Profitable
OFF-FA-10002084,"Accos Thumb Tacks, 12 Pack",Office Supplies,Fasteners,7.866,199.272,-19.228,Loss-Making
OFF-FA-10002085,"Stockwell Clamps, Assorted Sizes",Office Supplies,Fasteners,9.9912,258.46799999999996,38.467999999999996,Profitable
OFF-FA-10002100,"OIC Paper Clips, 12 Pack",Office Supplies,Fasteners,8.778,203.28,41.04,Profitable
OFF-FA-10002101,"OIC Thumb Tacks, 12 Pack",Office Supplies,Fasteners,10.8,70.2,-2.6999999999999993,Loss-Making
OFF-FA-10002120,"Advantus Paper Clips, Assorted Sizes",Office Supplies,Fasteners,6.459999999999999,68.39999999999999,-6.199999999999999,Loss-Making
OFF-FA-10002156,"Advantus Push Pins, Metal",Office Supplies,Fasteners,12.840375,300.4575,5.827499999999998,Profitable
OFF-FA-10002163,"Stockwell Rubber Bands, Assorted Sizes",Office Supplies,Fasteners,8.698666666666666,221.816,7.435999999999999,Profitable
OFF-FA-10002175,"OIC Push Pins, Assorted Sizes",Office Supplies,Fasteners,6.489,66.126,0.42600000000000016,Profitable
OFF-FA-10002177,"OIC Clamps, Metal",Office Supplies,Fasteners,18.895500000000002,282.438,7.938000000000001,Profitable
OFF-FA-10002226,"Stockwell Thumb Tacks, Metal",Office Supplies,Fasteners,13.26,92.82,31.5,Profitable
OFF-FA-10002241,"Stockwell Clamps, Bulk Pack",Office Supplies,Fasteners,17.0502,532.9836,159.4836,Profitable
OFF-FA-10002247,"Stockwell Rubber Bands, Metal",Office Supplies,Fasteners,11.447388888888888,460.0395,65.5795,Profitable
OFF-FA-10002248,"Stockwell Staples, Assorted Sizes",Office Supplies,Fasteners,7.660714285714286,210.375,83.205,Profitable
OFF-FA-10002264,"Advantus Rubber Bands, Assorted Sizes",Office Supplies,Fasteners,14.04,182.51999999999998,39.78,Profitable
OFF-FA-10002268,"OIC Clamps, 12 Pack",Office Supplies,Fasteners,11.093333333333334,71.68,7.12,Profitable
OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,Fasteners,4.7,225.0,102.8,Profitable
OFF-FA-10002286,"OIC Push Pins, Bulk Pack",Office Supplies,Fasteners,8.6975,312.116,124.156,Profitable
