Row ID,Order ID,OrderDateKey,ShipDateKey,Ship Mode,Customer ID,GeographyKey,Product ID,Order Priority,Sales,Quantity,Discount,Profit,Shipping Cost,Shipping Days,Cost,Unit Price,Is Loss Making
15050,ES-2011-5608714,20110918,20110922,Standard Class,CC-12685,372,TEC-MA-10004896,High,72.93,1,0.0,29.88,7.78,4,43.05000000000001,72.93,False
15222,ES-2014-4875323,20140114,20140121,Standard Class,TG-21310,4,FUR-CH-10000568,Low,68.352,2,0.2,-0.048,7.78,7,68.4,34.176,True
17429,ES-2014-2524646,20141225,20141229,Standard Class,BF-11275,1358,OFF-AR-10001461,Medium,113.76,2,0.0,1.08,7.78,4,112.68,56.88,False
29301,ID-2012-16243,20120810,20120817,Standard Class,JM-16195,203,OFF-EN-10002671,Low,54.4416,2,0.47,-33.9384,7.78,7,88.38,27.2208,True
30544,IN-2012-84906,20120427,20120429,Second Class,DP-13105,812,OFF-AR-10000179,Medium,103.56,2,0.0,32.1,7.78,2,71.46000000000001,51.78,False
31949,CA-2014-140844,20140620,20140624,Standard Class,AR-10405,1,OFF-PA-10003892,High,97.82,2,0.0,45.9754,7.78,4,51.84459999999999,48.91,False
37393,CA-2014-100111,20140921,20140927,Standard Class,SV-20365,1,FUR-CH-10003061,Medium,80.991,1,0.1,8.0991,7.78,6,72.89189999999999,80.991,False
39070,CA-2013-108196,20131126,20131203,Standard Class,CS-12505,141,TEC-AC-10000926,Low,59.976,3,0.2,11.9952,7.78,7,47.9808,19.992,False
47447,CA-2012-8910,20120205,20120205,Same Day,NG-8355,711,OFF-SME-10003752,High,128.43,1,0.0,1.26,7.78,0,127.17,128.43,False
49775,EG-2014-490,20140221,20140226,Standard Class,LR-7035,484,OFF-ELD-10000967,High,69.84,4,0.0,2.04,7.78,5,67.8,17.46,False
1650,MX-2011-160108,20110514,20110519,Standard Class,SG-20080,377,FUR-CH-10001810,Medium,96.0,2,0.0,3.84,7.78,5,92.16,48.0,False
5049,US-2011-124989,20111031,20111104,Standard Class,PF-19165,1695,FUR-FU-10004460,High,67.0,4,0.5,-32.2,7.778,4,99.2,16.75,True
9380,MX-2014-144407,20141119,20141124,Standard Class,BP-11155,31,OFF-ST-10002463,Medium,102.4,4,0.2,12.8,7.778,5,89.60000000000001,25.6,False
10667,ES-2011-1712442,20110816,20110821,Standard Class,AM-10360,153,OFF-AR-10001599,Medium,205.44,4,0.0,39.0,7.77,5,166.44,51.36,False
11137,ES-2012-3246286,20120806,20120811,Standard Class,JH-15430,2949,TEC-AC-10003334,Medium,95.64,2,0.0,12.42,7.77,5,83.22,47.82,False
16883,ES-2013-1598291,20130918,20130922,Standard Class,LR-16915,1924,OFF-PA-10001736,High,89.19,3,0.0,23.13,7.77,4,66.06,29.73,False
19081,ES-2013-2850467,20130103,20130107,Standard Class,AR-10825,2696,TEC-PH-10003774,Medium,176.88,2,0.0,70.74,7.77,4,106.14,88.44,False
19953,ES-2014-4308323,20140713,20140716,First Class,MC-17275,285,OFF-BI-10003440,Critical,22.14,4,0.5,-8.46,7.77,3,30.6,5.535,True
22000,IN-2012-71200,20120607,20120611,Second Class,TP-21415,397,OFF-BI-10000590,High,80.3772,2,0.17,1.8972,7.77,4,78.48,40.1886,False
22283,IN-2011-18854,20111217,20111221,Standard Class,RB-19795,6,OFF-AR-10004780,Medium,119.88,6,0.1,50.58,7.77,4,69.3,19.98,False
24125,IN-2014-27807,20141212,20141215,Second Class,JG-15310,86,OFF-SU-10002547,High,101.493,7,0.1,1.113,7.77,3,100.38,14.498999999999999,False
24276,IN-2014-28038,20140605,20140612,Standard Class,DH-13075,519,FUR-CH-10004365,Medium,129.0,1,0.0,20.64,7.77,7,108.36,129.0,False
26450,IN-2012-44691,20120525,20120527,Second Class,FM-14380,1365,OFF-PA-10002771,High,60.156,4,0.1,11.316,7.77,2,48.839999999999996,15.039,False
29994,IN-2012-47757,20120629,20120701,Second Class,JF-15415,399,OFF-SU-10001689,Medium,78.84,2,0.0,1.56,7.77,2,77.28,39.42,False
33839,CA-2011-164385,20110926,20111001,Second Class,NB-18580,78,OFF-AP-10002191,Medium,143.952,3,0.2,14.3952,7.77,5,129.5568,47.984,False
40140,CA-2011-141173,20111118,20111120,Second Class,JC-16105,43,OFF-ST-10000885,High,67.15,5,0.0,16.7875,7.77,2,50.362500000000004,13.430000000000001,False
44433,TU-2013-2580,20130420,20130424,Standard Class,MT-8070,1136,OFF-CAR-10002942,Medium,139.968,12,0.6,-108.792,7.77,4,248.76,11.664,True
44701,UP-2012-7030,20120810,20120816,Standard Class,AG-675,1457,OFF-SAN-10002015,Low,85.68,6,0.0,39.24,7.77,6,46.440000000000005,14.280000000000001,False
44967,CG-2014-6640,20140410,20140414,Standard Class,DR-2880,2090,TEC-SAN-10003336,Medium,113.7,2,0.0,19.32,7.77,4,94.38,56.85,False
46887,EG-2011-3570,20111014,20111020,Standard Class,AJ-780,184,FUR-HON-10003137,Medium,167.34,2,0.0,35.1,7.77,6,132.24,83.67,False
49990,NI-2014-130,20141012,20141016,Standard Class,TB-11520,819,OFF-STO-10001916,Medium,81.27,14,0.7,-67.83,7.77,4,149.1,5.805,True
419,MX-2014-114930,20140605,20140609,Standard Class,KN-16390,1012,FUR-FU-10001142,Medium,67.08,2,0.0,10.04,7.761,4,57.04,33.54,False
10916,IT-2014-3438902,20141112,20141119,Standard Class,GR-14560,793,OFF-EN-10004649,Medium,86.625,5,0.5,-83.175,7.76,7,169.8,17.325,True
12006,ES-2012-1845274,20120620,20120625,Standard Class,CC-12370,1132,OFF-AR-10001462,Medium,95.76,6,0.0,35.28,7.76,5,60.480000000000004,15.96,False
15938,ES-2012-2456263,20120428,20120504,Standard Class,TS-21085,205,OFF-PA-10002755,Medium,83.25,3,0.0,18.27,7.76,6,64.98,27.75,False
19514,ES-2011-3793897,20110510,20110515,Standard Class,CC-12550,1537,TEC-MA-10003198,Medium,71.91,1,0.15,16.92,7.76,5,54.989999999999995,71.91,False
20217,ES-2012-1074279,20120927,20120929,First Class,JE-15715,656,OFF-LA-10001541,High,33.39,3,0.0,8.28,7.76,2,25.11,11.13,False
24110,IN-2012-11014,20120604,20120609,Second Class,MD-17860,2746,OFF-ST-10003121,Medium,73.35,3,0.0,10.26,7.76,5,63.089999999999996,24.45,False
28698,IN-2014-65817,20140224,20140228,Standard Class,CC-12610,626,TEC-AC-10001090,Medium,83.58,2,0.0,36.72,7.76,4,46.86,41.79,False
30443,ID-2011-82785,20111020,20111024,Standard Class,KT-16480,303,OFF-EN-10000824,Medium,142.992,8,0.4,-95.328,7.76,4,238.32,17.874,True
35963,CA-2013-116547,20130110,20130117,Standard Class,KB-16585,52,FUR-FU-10000076,Low,79.92,4,0.0,34.3656,7.76,7,45.5544,19.98,False
37916,US-2014-167402,20140114,20140119,Second Class,CP-12085,242,OFF-AR-10004010,Medium,209.94,6,0.0,54.5844,7.76,5,155.35559999999998,34.99,False
49102,MZ-2011-8050,20110422,20110427,Standard Class,CS-2505,1321,FUR-ELD-10002511,High,58.17,1,0.0,3.48,7.76,5,54.690000000000005,58.17,False
49967,CF-2014-8240,20140509,20140514,Second Class,VB-11745,467,FUR-HON-10001627,High,166.14,1,0.0,21.57,7.76,5,144.57,166.14,False
8827,MX-2013-161109,20130907,20130909,First Class,BC-11125,132,OFF-AP-10004569,Medium,229.3,5,0.0,45.8,7.758,2,183.5,45.86,False
79,US-2014-157630,20140625,20140629,Standard Class,LR-16915,1313,OFF-SU-10002816,Medium,121.716,7,0.4,-2.044,7.756,4,123.75999999999999,17.387999999999998,True
5724,MX-2014-113397,20141122,20141129,Standard Class,TB-21175,132,OFF-AR-10003245,Medium,102.72,3,0.0,25.68,7.755,7,77.03999999999999,34.24,False
8366,MX-2014-137939,20140120,20140122,Second Class,RC-19825,1803,OFF-ST-10002598,Medium,73.52,2,0.0,16.16,7.755,2,57.36,36.76,False
4059,US-2014-101770,20140709,20140711,First Class,TC-21145,2771,TEC-AC-10001407,High,30.816,2,0.4,-8.224,7.75,2,39.04,15.408,True
17181,IT-2011-5091991,20111213,20111219,Standard Class,JM-15865,2313,OFF-ST-10002271,Medium,122.4,4,0.5,-46.56,7.75,6,168.96,30.6,True
18225,ES-2012-5836794,20120622,20120624,Second Class,KM-16660,787,OFF-BI-10003616,High,48.3,1,0.0,5.79,7.75,2,42.51,48.3,False
20187,ES-2013-5504072,20130807,20130811,Second Class,EH-14125,1256,OFF-EN-10000890,Medium,52.47,3,0.0,18.36,7.75,4,34.11,17.49,False
25846,IN-2013-22095,20131219,20131224,Standard Class,JG-15115,1638,OFF-ST-10001824,Medium,144.0,6,0.0,8.64,7.75,5,135.36,24.0,False
26086,ID-2014-48583,20140623,20140627,Second Class,AB-10015,68,OFF-ST-10004857,Medium,72.708,5,0.17,15.708,7.75,4,57.0,14.541599999999999,False
29041,ID-2013-40694,20130419,20130424,Standard Class,FA-14230,140,OFF-FA-10001375,High,59.8158,6,0.47,-44.0442,7.75,5,103.86,9.9693,True
31877,CA-2012-132906,20120910,20120914,Standard Class,CC-12145,29,OFF-SU-10004498,High,51.52,4,0.0,1.5456,7.75,4,49.9744,12.88,False
33159,CA-2011-151078,20111112,20111112,Same Day,RF-19840,256,OFF-ST-10001328,High,49.632,4,0.2,4.9632,7.75,0,44.6688,12.408,False
41098,CA-2014-137918,20140930,20141007,Standard Class,JK-15730,3378,OFF-SU-10000898,Medium,97.3,7,0.0,28.217,7.75,7,69.083,13.9,False
41675,IR-2013-8670,20130630,20130705,Standard Class,BD-1620,316,FUR-HON-10004632,Medium,106.2,2,0.0,4.2,7.75,5,102.0,53.1,False
43839,UP-2014-2460,20141030,20141104,Second Class,MF-8250,376,OFF-SAN-10004288,Medium,90.96,2,0.0,2.7,7.75,5,88.25999999999999,45.48,False
45796,SA-2011-1830,20111227,20111229,Second Class,MM-7260,13,OFF-NOV-10000512,Critical,41.28,4,0.0,19.32,7.75,2,21.96,10.32,False
47326,TU-2011-3880,20111107,20111112,Standard Class,DS-3030,479,OFF-ELI-10003911,Medium,104.904,6,0.6,-136.476,7.75,5,241.38,17.483999999999998,True
50355,RS-2013-1560,20130821,20130826,Standard Class,CS-2490,1362,OFF-ENE-10001291,High,56.94,2,0.0,27.3,7.75,5,29.639999999999997,28.47,False
2315,US-2012-163370,20120112,20120116,Second Class,DJ-13420,1185,OFF-AR-10000481,High,52.86,5,0.4,-0.94,7.747,4,53.8,10.572,True
4524,US-2014-135748,20140719,20140719,Same Day,CM-12160,517,FUR-FU-10001480,Critical,36.024,2,0.4,-4.216,7.743,0,40.24,18.012,True
930,MX-2012-126704,20121130,20121204,Standard Class,PL-18925,990,FUR-FU-10000251,Medium,146.7,5,0.0,39.6,7.741,4,107.1,29.339999999999996,False
14708,IT-2011-3203475,20110226,20110304,Standard Class,BO-11425,2330,TEC-PH-10002079,Medium,119.61,3,0.5,-40.68,7.74,6,160.29,39.87,True
16243,IT-2012-1125357,20121121,20121125,Standard Class,RC-19960,624,FUR-CH-10001278,High,103.302,2,0.1,-5.778,7.74,4,109.08000000000001,51.651,True
17488,ES-2012-4797383,20120924,20120928,Second Class,DG-13300,499,FUR-FU-10002017,Medium,219.3,5,0.0,15.3,7.74,4,204.0,43.86,False
23991,ID-2011-12596,20110103,20110108,Standard Class,CM-12235,2496,OFF-ST-10002066,Medium,135.1182,2,0.47,-45.9018,7.74,5,181.02,67.5591,True
24559,IN-2014-44264,20141018,20141023,Standard Class,SW-20755,295,FUR-FU-10000666,Medium,109.89,1,0.0,29.67,7.74,5,80.22,109.89,False
39037,CA-2011-154781,20111121,20111126,Standard Class,SC-20680,168,TEC-AC-10000474,Medium,94.99,1,0.0,28.497,7.74,5,66.493,94.99,False
42491,PL-2014-9630,20140110,20140112,Second Class,DE-3255,2348,TEC-PAN-10000131,High,118.05,1,0.0,57.84,7.74,2,60.209999999999994,118.05,False
49488,MO-2014-7020,20141229,20150105,Standard Class,AG-330,2782,OFF-WIL-10004697,Medium,78.12,6,0.0,24.12,7.74,7,54.0,13.020000000000001,False
50667,BU-2012-4360,20121120,20121121,First Class,JC-5340,1994,OFF-AVE-10003740,High,48.3,1,0.0,5.79,7.74,1,42.51,48.3,False
4605,MX-2013-139661,20130905,20130905,Same Day,SN-20560,513,OFF-PA-10004385,High,37.716,7,0.4,-5.124,7.738,0,42.84,5.388,True
7306,US-2013-119781,20130424,20130427,First Class,CD-11920,798,TEC-AC-10003964,Critical,31.8,2,0.4,-20.16,7.738,3,51.96,15.9,True
6973,MX-2012-117842,20121101,20121103,First Class,PT-19090,1674,OFF-SU-10001722,High,50.12,2,0.0,23.04,7.737,2,27.08,25.06,False
7524,US-2013-102596,20130801,20130807,Standard Class,TZ-21445,859,OFF-ST-10002371,Medium,113.28,2,0.4,-73.64,7.736,6,186.92000000000002,56.64,True
4688,MX-2014-137400,20140918,20140918,Same Day,VG-21805,1157,OFF-PA-10004531,High,79.28,4,0.0,21.36,7.735,0,57.92,19.82,False
2521,MX-2013-152912,20130213,20130218,Second Class,TW-21025,217,OFF-SU-10004794,Medium,63.32,2,0.0,14.56,7.732,5,48.76,31.66,False
14594,ES-2012-1663353,20120215,20120217,Second Class,ML-18265,3012,OFF-ST-10000020,High,52.86,2,0.0,21.66,7.73,2,31.2,26.43,False
17795,ES-2011-5610862,20110329,20110330,First Class,JH-16180,1195,OFF-SU-10004230,Critical,37.98,2,0.0,3.0,7.73,1,34.98,18.99,False
19812,ES-2014-4295205,20141119,20141121,First Class,CM-12235,75,OFF-PA-10001492,High,29.91,1,0.0,6.27,7.73,2,23.64,29.91,False
21125,ID-2014-54792,20141210,20141214,Second Class,CG-12040,85,OFF-BI-10004589,High,41.514,1,0.15,-0.516,7.73,4,42.03,41.514,True
21835,IN-2014-26981,20141024,20141028,Standard Class,JM-15865,293,OFF-LA-10000861,High,65.55,5,0.0,28.8,7.73,4,36.75,13.11,False
29904,ID-2012-79999,20120731,20120805,Standard Class,GH-14425,85,OFF-ST-10004228,Medium,60.654,2,0.45,-15.486,7.73,5,76.14,30.327,True
33989,US-2013-144211,20130829,20130903,Standard Class,CS-12130,3379,TEC-PH-10002890,Medium,108.576,3,0.2,8.1432,7.73,5,100.43279999999999,36.192,False
41398,TZ-2013-4050,20130222,20130228,Standard Class,EH-4185,2402,TEC-ENE-10002254,Medium,84.96,1,0.0,36.51,7.73,6,48.449999999999996,84.96,False
44586,NG-2014-5720,20140516,20140516,Same Day,EC-4050,1856,OFF-STI-10001651,High,47.49,1,0.0,4.26,7.73,0,43.230000000000004,47.49,False
6124,MX-2013-106516,20131106,20131110,Standard Class,JG-15115,454,OFF-SU-10000294,Medium,76.74,3,0.0,28.38,7.723,4,48.36,25.58,False
12270,ES-2012-3869925,20120905,20120909,Standard Class,HG-14965,680,OFF-AR-10004986,High,101.43,7,0.0,33.39,7.72,4,68.04,14.49,False
18683,ES-2014-5583177,20140304,20140306,Second Class,AH-10195,2412,OFF-BI-10004644,Medium,38.1,5,0.0,17.1,7.72,2,21.0,7.62,False
21360,IN-2014-27891,20140923,20140929,Standard Class,VP-21760,243,OFF-SU-10004938,Medium,166.8,4,0.0,15.0,7.72,6,151.8,41.7,False
21798,IN-2014-71886,20141226,20141231,Standard Class,ME-17320,143,OFF-SU-10004938,High,83.4,2,0.0,7.5,7.72,5,75.9,41.7,False
22080,IN-2014-73265,20140806,20140810,Second Class,MT-17815,56,OFF-BI-10000006,Medium,67.92,4,0.0,14.16,7.72,4,53.760000000000005,16.98,False
22884,IN-2014-25917,20140210,20140214,Standard Class,CS-12490,2488,TEC-PH-10003487,Medium,143.52,2,0.0,66.0,7.72,4,77.52000000000001,71.76,False
26483,IN-2013-53819,20131125,20131129,Second Class,TB-21595,180,OFF-EN-10004755,High,61.47,3,0.0,16.56,7.72,4,44.91,20.49,False
27383,ID-2013-34177,20130516,20130522,Standard Class,BK-11260,2809,FUR-TA-10000147,Medium,99.828,2,0.8,-344.412,7.72,6,444.24,49.914,True
27759,IN-2012-33512,20120306,20120306,Same Day,AR-10510,418,OFF-PA-10000951,Critical,32.64,1,0.0,1.95,7.72,0,30.69,32.64,False
28812,IN-2014-63766,20141122,20141126,Standard Class,MK-18160,519,OFF-BI-10003265,Medium,87.36,7,0.0,7.77,7.72,4,79.59,12.48,False
28878,IN-2012-68561,20121031,20121104,Standard Class,BN-11515,1628,TEC-CO-10003250,High,427.59,3,0.0,128.25,7.72,4,299.34,142.53,False
29914,IN-2014-40428,20140813,20140818,Standard Class,AS-10135,1497,OFF-SU-10002911,Medium,132.84,6,0.0,37.08,7.72,5,95.76,22.14,False
34790,CA-2014-142034,20140925,20140929,Standard Class,KB-16240,1150,TEC-AC-10002305,High,72.0,4,0.0,12.96,7.72,4,59.04,18.0,False
996,MX-2014-160451,20141023,20141028,Standard Class,MS-17980,325,TEC-PH-10000347,Medium,184.76,2,0.0,40.64,7.719,5,144.12,92.38,False
1440,MX-2012-151680,20120521,20120528,Standard Class,NK-18490,689,OFF-AP-10003979,Medium,193.98,3,0.0,67.86,7.719,7,126.11999999999999,64.66,False
6937,US-2011-151624,20111101,20111107,Standard Class,ML-17410,31,FUR-CH-10003697,Medium,94.128,3,0.2,-10.632,7.719,6,104.76,31.376,True
6682,MX-2013-111983,20131123,20131127,Standard Class,ER-13855,377,OFF-AR-10004920,High,75.76,2,0.0,34.08,7.715,4,41.68000000000001,37.88,False
1197,MX-2014-149622,20141113,20141117,Second Class,DB-12910,482,OFF-ST-10000028,High,124.26,3,0.0,32.28,7.714,4,91.98,41.42,False
3825,MX-2011-126648,20110627,20110704,Standard Class,CD-12280,2183,OFF-AP-10003400,Medium,113.88,3,0.0,3.36,7.711,7,110.52,37.96,False
10412,ES-2011-1406120,20111203,20111203,Same Day,LR-17035,130,FUR-FU-10004954,Medium,50.31,1,0.0,19.11,7.71,0,31.200000000000003,50.31,False
17375,ES-2013-4416168,20131213,20131219,Standard Class,CG-12040,2914,OFF-ST-10003147,Medium,74.25,5,0.1,12.3,7.71,6,61.95,14.85,False
20742,IN-2012-61477,20121112,20121116,Standard Class,SH-20395,2,FUR-CH-10004826,Medium,150.606,2,0.1,65.226,7.71,4,85.38,75.303,False
22943,IN-2011-56213,20110228,20110304,Second Class,DB-13270,85,OFF-BI-10002243,Medium,125.3325,5,0.15,41.1825,7.71,4,84.15,25.066499999999998,False
27471,ID-2014-39525,20140614,20140619,Standard Class,RE-19405,1790,TEC-PH-10002806,High,125.235,1,0.25,-3.345,7.71,5,128.58,125.235,True
28369,IN-2014-65299,20140503,20140508,Standard Class,VP-21730,3380,OFF-FA-10002481,Medium,99.0,6,0.0,2.88,7.71,5,96.12,16.5,False
31849,CA-2014-112774,20140912,20140913,First Class,RC-19960,458,FUR-FU-10003039,Medium,34.504,1,0.2,6.0382,7.71,1,28.465799999999998,34.504,False
38132,CA-2014-142643,20141016,20141021,Standard Class,DL-13495,3381,OFF-LA-10003510,Medium,152.65,5,0.0,70.219,7.71,5,82.43100000000001,30.53,False
42204,IZ-2012-6570,20120123,20120127,Standard Class,JO-5550,590,OFF-BOS-10003699,Medium,99.72,2,0.0,0.0,7.71,4,99.72,49.86,False
42980,TZ-2011-3990,20111128,20111201,Second Class,RP-9270,988,OFF-KRA-10000534,High,98.64,2,0.0,9.84,7.71,3,88.8,49.32,False
44561,HU-2013-3090,20130820,20130824,Standard Class,CH-2070,1027,OFF-STA-10004163,Medium,140.76,6,0.0,47.7,7.71,4,93.05999999999999,23.459999999999997,False
47380,UP-2014-8970,20141203,20141209,Standard Class,RK-9300,3382,TEC-MOT-10004682,Medium,71.85,1,0.0,31.59,7.71,6,40.25999999999999,71.85,False
47910,CM-2013-1220,20131114,20131120,Standard Class,AB-15,221,OFF-FIS-10004915,Medium,175.68,4,0.0,64.92,7.71,6,110.76,43.92,False
48180,UZ-2011-8840,20111007,20111010,First Class,EL-3735,2238,OFF-ELD-10001037,Critical,47.04,1,0.0,18.33,7.71,3,28.71,47.04,False
6715,MX-2014-134509,20141001,20141006,Standard Class,EL-13735,31,OFF-PA-10001516,High,70.08,5,0.2,3.48,7.709,5,66.6,14.016,False
7066,MX-2013-106621,20130628,20130702,Second Class,MC-17425,2244,OFF-BI-10000070,Medium,73.2,4,0.0,26.32,7.704,4,46.88,18.3,False
7300,MX-2014-132703,20140702,20140709,Standard Class,CJ-12010,1588,OFF-BI-10001504,Medium,100.68,3,0.0,14.04,7.702,7,86.64000000000001,33.56,False
7089,US-2012-110576,20120216,20120218,First Class,DO-13645,313,FUR-FU-10003237,Critical,34.236,3,0.4,-15.984,7.701,2,50.22,11.411999999999999,True
12778,ES-2011-3832823,20110309,20110312,First Class,JL-15235,136,OFF-EN-10004667,Medium,93.84,2,0.0,20.64,7.7,3,73.2,46.92,False
13435,ES-2014-3088059,20140521,20140525,Standard Class,LD-16855,614,TEC-AC-10001243,Medium,80.58,2,0.0,9.66,7.7,4,70.92,40.29,False
19310,IT-2013-3210394,20131224,20131228,Standard Class,EH-13765,3383,OFF-AR-10000715,Medium,131.85,5,0.0,54.0,7.7,4,77.85,26.369999999999997,False
22710,IN-2012-27583,20120224,20120229,Standard Class,DL-13330,307,TEC-PH-10001433,Medium,162.06,2,0.0,66.42,7.7,5,95.64,81.03,False
26074,IN-2011-18987,20110815,20110817,First Class,LE-16810,1832,OFF-PA-10002461,Medium,32.736,4,0.45,-9.024,7.7,2,41.76,8.184,True
30516,IN-2013-85662,20131017,20131019,Second Class,CK-12595,415,OFF-FA-10003213,Critical,54.0,4,0.0,5.4,7.7,2,48.6,13.5,False
34846,CA-2014-155292,20141031,20141102,First Class,RD-19810,752,OFF-LA-10001982,Critical,30.0,8,0.0,14.4,7.7,2,15.6,3.75,False
37074,CA-2013-112060,20131205,20131210,Standard Class,KT-16465,168,OFF-PA-10000994,Medium,104.85,1,0.0,50.328,7.7,5,54.52199999999999,104.85,False
39526,CA-2013-123050,20130405,20130409,Second Class,BC-11125,1819,TEC-AC-10001109,Medium,89.97,3,0.0,37.7874,7.7,4,52.1826,29.99,False
41711,NI-2014-5650,20140603,20140606,First Class,SP-10920,819,TEC-HP -10000081,Medium,39.042,1,0.7,-57.288,7.7,3,96.33,39.042,True
42693,IR-2012-2750,20121024,20121024,Same Day,KB-6315,2062,OFF-ELD-10002240,High,47.49,1,0.0,3.78,7.7,0,43.71,47.49,False
47273,SA-2014-10,20140409,20140413,Standard Class,JW-6075,523,OFF-BIN-10000837,Medium,97.44,4,0.0,38.88,7.7,4,58.559999999999995,24.36,False
48332,SA-2012-3380,20120626,20120630,Standard Class,SC-10260,137,OFF-WIL-10000164,High,100.92,2,0.0,1.98,7.7,4,98.94,50.46,False
1502,MX-2014-124002,20140108,20140113,Standard Class,VT-21700,422,OFF-EN-10000315,Medium,67.44,4,0.0,30.32,7.694,5,37.12,16.86,False
7787,MX-2011-147865,20110411,20110417,Standard Class,EC-14050,419,OFF-AR-10000719,Medium,107.1,5,0.0,0.0,7.691,6,107.1,21.419999999999998,False
4055,MX-2014-107055,20140815,20140821,Standard Class,BS-11365,2151,OFF-SU-10002323,Medium,92.82,3,0.0,0.0,7.69,6,92.82,30.939999999999998,False
18654,ES-2014-3712711,20140625,20140629,Second Class,KB-16405,4,OFF-EN-10000556,Medium,133.164,3,0.1,-0.036,7.69,4,133.2,44.388,True
20975,IN-2011-40155,20111114,20111120,Standard Class,CL-12700,284,TEC-AC-10003408,Medium,84.96,1,0.0,25.47,7.69,6,59.489999999999995,84.96,False
22830,IN-2014-47435,20141229,20150102,Second Class,PF-19225,3384,TEC-CO-10003448,Medium,294.3,2,0.0,135.36,7.69,4,158.94,147.15,False
24828,ID-2011-66048,20110217,20110222,Standard Class,LB-16795,115,OFF-BI-10000389,Medium,126.6912,3,0.17,-25.9488,7.69,5,152.64,42.230399999999996,True
25136,ID-2013-53224,20130621,20130622,First Class,AB-10060,1790,FUR-FU-10004074,High,37.485,2,0.25,-0.555,7.69,1,38.04,18.7425,True
25310,IN-2012-25238,20120522,20120527,Standard Class,JM-15250,70,FUR-BO-10001874,Medium,133.785,1,0.1,11.865,7.69,5,121.92,133.785,False
26064,IN-2013-64214,20131011,20131016,Standard Class,LT-16765,114,OFF-EN-10001882,Medium,177.3,6,0.0,86.76,7.69,5,90.54,29.55,False
33393,US-2013-146570,20130516,20130521,Standard Class,SN-20710,1353,OFF-AR-10004602,High,91.96,4,0.0,25.7488,7.69,5,66.21119999999999,22.99,False
35030,CA-2012-109575,20120918,20120923,Standard Class,KH-16630,1475,OFF-BI-10000962,High,65.08,4,0.0,31.8892,7.69,5,33.190799999999996,16.27,False
35245,CA-2013-119963,20131119,20131123,Standard Class,SN-20710,1293,OFF-LA-10003510,High,48.848,2,0.2,15.8756,7.69,4,32.9724,24.424,False
36777,CA-2014-105487,20141009,20141015,Standard Class,CS-12250,116,TEC-PH-10001336,Medium,103.192,1,0.2,11.6091,7.69,6,91.5829,103.192,False
38572,CA-2012-144519,20121113,20121117,Standard Class,AW-10930,2482,FUR-FU-10000794,High,63.98,7,0.0,21.7532,7.69,4,42.2268,9.139999999999999,False
44604,RS-2011-3200,20110913,20110916,First Class,HJ-4875,1362,OFF-BIN-10001257,Medium,93.18,2,0.0,13.92,7.69,3,79.26,46.59,False
47275,CA-2014-5050,20140328,20140401,Standard Class,ML-8040,1825,OFF-ELI-10001176,Medium,73.02,2,0.0,10.92,7.69,4,62.099999999999994,36.51,False
50824,EG-2012-9480,20121009,20121015,Standard Class,JB-6045,184,OFF-CAR-10004293,Medium,102.54,2,0.0,35.88,7.69,6,66.66,51.27,False
2880,MX-2014-161046,20140925,20140930,Standard Class,MB-18085,853,OFF-EN-10003529,Medium,81.62,7,0.0,21.14,7.686,5,60.480000000000004,11.66,False
9578,MX-2011-155257,20110713,20110715,First Class,JH-16180,1215,OFF-BI-10003709,High,67.28,2,0.0,6.04,7.682,2,61.24,33.64,False
13027,ES-2014-4435694,20140611,20140615,Standard Class,AG-10765,2515,FUR-FU-10000361,Medium,220.92,7,0.0,26.46,7.68,4,194.45999999999998,31.56,False
14860,ES-2014-5334183,20140812,20140813,First Class,SD-20485,1394,OFF-SU-10001980,Medium,90.63,3,0.0,6.3,7.68,1,84.33,30.209999999999997,False
16929,IT-2014-4709866,20140811,20140817,Standard Class,JW-15955,2313,TEC-PH-10001382,Medium,102.195,3,0.5,-0.045,7.68,6,102.24,34.065,True
18698,ES-2014-1928209,20140827,20140901,Second Class,SU-20665,266,OFF-BI-10004628,Medium,91.98,6,0.0,4.5,7.68,5,87.48,15.33,False
21778,IN-2013-28325,20131010,20131014,Standard Class,ML-17755,207,FUR-FU-10001640,Medium,174.33,5,0.4,-8.82,7.68,4,183.15,34.866,True
30830,ID-2014-83828,20140510,20140517,Standard Class,FO-14305,2091,OFF-EN-10004684,Medium,101.016,4,0.4,-33.744,7.68,7,134.76,25.254,True
32762,CA-2011-151708,20110808,20110814,Standard Class,MB-17305,807,FUR-FU-10001602,Medium,121.376,4,0.2,-3.0344,7.68,6,124.41040000000001,30.344,True
41878,CA-2013-1880,20130328,20130402,Standard Class,SG-10080,84,OFF-FEL-10004224,High,56.46,1,0.0,14.1,7.68,5,42.36,56.46,False
42937,CG-2013-1980,20130624,20130629,Standard Class,HM-4980,2288,OFF-FEL-10001541,Medium,206.4,1,0.0,92.88,7.68,5,113.52000000000001,206.4,False
43334,UP-2013-1070,20130620,20130624,Standard Class,MD-7860,396,OFF-BIN-10000327,High,54.54,2,0.0,9.24,7.68,4,45.3,27.27,False
46813,NI-2014-9730,20141212,20141216,Standard Class,AS-225,819,FUR-SAF-10003540,Medium,117.72,2,0.7,-156.96,7.68,4,274.68,58.86,True
